source_name,source_prefecture,source_municipality,result_status,matched_name,matched_prefecture,matched_municipality,address,lat,lon,source_url,notes
キテラタウン調布,東京都,調布市,found_google_maps_preferred,キテラタウン調布,東京都,調布市,東京都調布市菊野台1丁目33-3,35.657658,139.568146,https://www.google.com/maps/search/?api=1&query=キテラタウン調布,Google Maps名称検索で施設一致
イオン延岡ショッピングセンター,宮崎県,延岡市,found_google_maps_preferred,イオン延岡ショッピングセンター,宮崎県,延岡市,宮崎県延岡市旭町2丁目2-1,32.572296,131.670319,https://www.google.com/maps/search/?api=1&query=イオン延岡ショッピングセンター,Google Maps名称検索で施設一致
ヒルズウォーク徳ガーデンズ,静岡県,静岡市葵区,found_google_maps_preferred,ヒルズウォーク徳重ガーデンズ,愛知県,名古屋市緑区,愛知県名古屋市緑区元徳重1丁目505,35.094334,136.999252,https://www.google.com/maps/search/?api=1&query=ヒルズウォーク徳重ガーデンズ,Google Mapsで部分一致する施設を優先。徳を徳重に補正し所在地も補正
マロニエゲート銀座,千葉県,流山市,found_google_maps_preferred,マロニエゲート銀座,東京都,中央区,東京都中央区銀座2丁目2-14,35.674366,139.765305,https://www.google.com/maps/search/?api=1&query=マロニエゲート銀座,Google Maps名称検索の所在地を優先し県市を補正
ラスパ街詳,愛知県,海部郡蟹江町,found_google_maps_preferred,ラスパ蟹江,愛知県,蟹江町,愛知県海部郡蟹江町桜1丁目212,35.142822,136.794113,https://www.google.com/maps/search/?api=1&query=ラスパ蟹江,Google Mapsで部分一致する施設を優先。街詳を蟹江に補正。地理院住所検索は町域代表点
VIA MALL (アピタ江南西店),愛知県,江南市,found_google_maps_preferred,VIA MALL(アピタ江南西店),愛知県,江南市,愛知県江南市松竹町上野205,35.342606,136.855438,https://www.google.com/maps/search/?api=1&query=VIA MALL アピタ江南西店,Google Maps名称検索で施設一致
イオン豊川店,愛知県,豊川市,found_google_maps_preferred,イオン豊川店,愛知県,豊川市,愛知県豊川市開運通2丁目31,34.828495,137.384583,https://www.google.com/maps/search/?api=1&query=イオン豊川店,Google Maps名称検索で施設一致
センチュリーRIVA (イオン三田ウッディタウン店),兵庫県,三田市,found_google_maps_preferred,センチュリーRIVA(イオン三田ウッディタウン店),兵庫県,三田市,兵庫県三田市けやき台1丁目6-2,34.907997,135.186249,https://www.google.com/maps/search/?api=1&query=イオン三田ウッディタウン店,Google Maps名称検索で施設一致
イオン守山ショッピングセンター,静岡県,静岡市葵区,found_google_maps_preferred,イオン守山ショッピングセンター,愛知県,名古屋市守山区,愛知県名古屋市守山区笹ヶ根3丁目1228,35.234779,137.003998,https://www.google.com/maps/search/?api=1&query=イオン守山店,Google Maps名称検索の所在地を優先し県市を補正
イオン高槻店,大阪府,高槻市,found_google_maps_preferred,イオン高槻店,大阪府,高槻市,大阪府高槻市萩之庄3丁目47-2,34.859531,135.644958,https://www.google.com/maps/search/?api=1&query=イオン高槻店,Google Maps名称検索で施設一致
有楽町イトシア(有楽町マルイ、イトシアプラザほかり,東京都,千代田区,found_google_maps_preferred,有楽町イトシア(有楽町マルイ、イトシアプラザほか),東京都,千代田区,東京都千代田区有楽町2丁目7-1,35.674213,139.763657,https://www.google.com/maps/search/?api=1&query=有楽町イトシア,Google Mapsで部分一致する施設を優先。括弧崩れを補正
イオンスタイル新百合ヶ丘,神奈川県,川崎市麻生区,found_google_maps_preferred,イオンスタイル新百合ヶ丘,神奈川県,川崎市麻生区,神奈川県川崎市麻生区上麻生1丁目19,35.602306,139.506775,https://www.google.com/maps/search/?api=1&query=イオンスタイル新百合ヶ丘,Google Maps名称検索で施設一致
イオン那覇ショッピングセンター,沖縄県,那覇市,found_google_maps_preferred,イオン那覇ショッピングセンター,沖縄県,那覇市,沖縄県那覇市金城5丁目10-2,26.196909,127.665909,https://www.google.com/maps/search/?api=1&query=イオン那覇ショッピングセンター,Google Maps名称検索で施設一致
ゆめタウンサンピアン,熊本県,熊本市東区,found_google_maps_preferred,ゆめタウンサンピアン,熊本県,熊本市東区,熊本県熊本市東区上南部2丁目2-2,32.826042,130.763504,https://www.google.com/maps/search/?api=1&query=ゆめタウンサンピアン,Google Maps名称検索で施設一致
イオンタウン周南,広島県,竹原市,found_google_maps_preferred,イオンタウン周南,山口県,周南市,山口県周南市古市1丁目4-1,34.069324,131.759857,https://www.google.com/maps/search/?api=1&query=イオンタウン周南,Google Maps名称検索の所在地を優先し県市を補正
イトーヨーカドー武蔵境店,東京都,武蔵野市,found_google_maps_preferred,イトーヨーカドー武蔵境店,東京都,武蔵野市,東京都武蔵野市境南町2丁目2-20,35.701035,139.545349,https://www.google.com/maps/search/?api=1&query=イトーヨーカドー武蔵境店,Google Maps名称検索で施設一致
イオン上越店,新潟県,上越市,found_google_maps_preferred,イオン上越店,新潟県,上越市,新潟県上越市富岡3457,37.152672,138.257858,https://www.google.com/maps/search/?api=1&query=イオン上越店,Google Maps名称検索で施設一致
くりえいと宗像(サンリブ、サウスゾーン),福岡県,宗像市,found_google_maps_preferred,くりえいと宗像(サンリブ、サウスゾーン),福岡県,宗像市,福岡県宗像市くりえいと1丁目5-1,33.811687,130.564194,https://www.google.com/maps/search/?api=1&query=くりえいと宗像,Google Maps名称検索で施設一致
UNICUS上里(ウニクス上里),埼玉県,児玉郡上里町,found_google_maps_preferred,UNICUS上里(ウニクス上里),埼玉県,上里町,埼玉県児玉郡上里町七本木2272-1,36.23835,139.152908,https://www.google.com/maps/search/?api=1&query=UNICUS上里,Google Maps名称検索で施設一致
表参道ヒルズ,東京都,渋谷区,found_google_maps_preferred,表参道ヒルズ,東京都,渋谷区,東京都渋谷区神宮前4丁目12-10,35.667229,139.708557,https://www.google.com/maps/search/?api=1&query=表参道ヒルズ,Google Maps名称検索で施設一致
イオン海浜務張店,千葉県,千葉市美浜区,found_google_maps_preferred,イオン海浜幕張店,千葉県,千葉市美浜区,千葉県千葉市美浜区ひび野1丁目3,35.651863,140.045303,https://www.google.com/maps/search/?api=1&query=イオン海浜幕張店,Google Mapsで部分一致する施設を優先。海浜務張を海浜幕張に補正
ATC Os (アジア太平洋トレードセンターオズ),大阪府,大阪市住之江区,found_google_maps_preferred,ATC O's(アジア太平洋トレードセンターオズ),大阪府,大阪市住之江区,大阪府大阪市住之江区南港北2丁目1-10,34.638329,135.412613,https://www.google.com/maps/search/?api=1&query=ATC O's,Google Maps名称検索で施設一致。O's表記へ補正
トコトコスクエア,群馬県,高崎市,found_google_maps_preferred,トコトコスクエア,埼玉県,所沢市,埼玉県所沢市東町5-22,35.789097,139.470337,https://www.google.com/maps/search/?api=1&query=トコトコスクエア,Google Maps名称検索の所在地を優先し県市を補正
イオン長浜ショッピングセンター,滋賀県,長浜市,found_google_maps_preferred,イオン長浜ショッピングセンター,滋賀県,長浜市,滋賀県長浜市山階町271-1,35.393379,136.289932,https://www.google.com/maps/search/?api=1&query=イオン長浜ショッピングセンター,Google Maps名称検索で施設一致。地理院住所検索は町域代表点
ザ・ビッグ昭品店,東京都,昭島市,found_google_maps_preferred,ザ・ビッグ昭島店,東京都,昭島市,東京都昭島市宮沢町500-1,35.716248,139.373199,https://www.google.com/maps/search/?api=1&query=ザ・ビッグ昭島店,Google Mapsで部分一致する施設を優先。昭品を昭島に補正
西代ショッピングセンター,茨城県,稲敷市,found_google_maps_preferred,パルナ稲敷ショッピングセンター,茨城県,稲敷市,茨城県稲敷市西代1495,35.918892,140.487762,https://www.google.com/maps/search/?api=1&query=パルナ稲敷ショッピングセンター,Google Mapsで部分一致する施設を優先
イオン新潟東店,新潟県,新潟市東区,found_google_maps_preferred,イオン新潟東店,新潟県,新潟市東区,新潟県新潟市東区大形本町3丁目1-2,37.924152,139.113754,https://www.google.com/maps/search/?api=1&query=イオン新潟東店,Google Maps名称検索で施設一致
APITAパワー新潟番田店,新潟県,新潟市江南区,found_google_maps_preferred,アピタパワー新潟亀田店,新潟県,新潟市江南区,新潟県新潟市江南区鵜ノ子4丁目466,37.871838,139.089905,https://www.google.com/maps/search/?api=1&query=アピタパワー新潟亀田店,Google Mapsで部分一致する施設を優先。番田を亀田に補正。地理院住所検索は町域代表点
ブルメールHAT神戸,大阪府,門真市,found_google_maps_preferred,ブルメールHAT神戸,兵庫県,神戸市中央区,兵庫県神戸市中央区脇浜海岸通2丁目2-2,34.699646,135.214935,https://www.google.com/maps/search/?api=1&query=ブルメールHAT神戸,Google Maps名称検索の所在地を優先し県市を補正
イオン金沢八景店,神奈川県,横浜市金沢区,found_google_maps_preferred,イオン金沢八景店,神奈川県,横浜市金沢区,神奈川県横浜市金沢区泥亀1丁目27-1,35.333851,139.622452,https://www.google.com/maps/search/?api=1&query=イオン金沢八景店,Google Maps名称検索で施設一致
吹田さんくす,大阪府,吹田市,found_google_maps_preferred,吹田さんくす,大阪府,吹田市,大阪府吹田市朝日町2,34.763054,135.525436,https://www.google.com/maps/search/?api=1&query=吹田さんくす,Google Maps名称検索で施設一致
SENRITOよみうり(センリトよみうり) (イオンSENRITO専門館含む),大阪府,豊中市,found_google_maps_preferred,SENRITOよみうり(センリトよみうり),大阪府,豊中市,大阪府豊中市新千里東町1丁目1-3,34.808811,135.494156,https://www.google.com/maps/search/?api=1&query=SENRITOよみうり,Google Maps名称検索で施設一致
ハイパーモールMERX新習志野 (ハイパーモールメルクス新習志野),千葉県,習志野市,found_google_maps_preferred,ハイパーモールMERX新習志野(ハイパーモールメルクス新習志野),千葉県,習志野市,千葉県習志野市茜浜2丁目2-1,35.666122,140.012436,https://www.google.com/maps/search/?api=1&query=ハイパーモールMERX新習志野,Google Maps名称検索で施設一致
ゆめタウン三非,香川県,三豊市,found_google_maps_preferred,ゆめタウン三豊,香川県,三豊市,香川県三豊市豊中町本山甲22,34.145252,133.699081,https://www.google.com/maps/search/?api=1&query=ゆめタウン三豊,Google Mapsで部分一致する施設を優先。三非を三豊に補正
サプラスクエアサプラ,茨城県,龍ヶ崎市,found_google_maps_preferred,サプラスクエアサプラ,茨城県,龍ケ崎市,茨城県龍ケ崎市小柴5丁目1-2,35.93317,140.160172,https://www.google.com/maps/search/?api=1&query=サプラスクエアサプラ,Google Maps名称検索で施設一致
スーパービバホーム八王子多摩美大前店,東京都,八王子市,found_google_maps_preferred,スーパービバホーム八王子多摩美大前店,東京都,八王子市,東京都八王子市鑓水2丁目108-1,35.611221,139.356369,https://www.google.com/maps/search/?api=1&query=スーパービバホーム八王子多摩美大前店,Google Maps名称検索で施設一致。地理院住所検索は町域代表点
